date,source,attributed_conversions,attributed_revenue,type,spends,partition_id,optimisation_target
2022-09-07,display_prospecting,1.1324063992120588,115.2267909510838,incrementality,92.36,932561105d21a54d3d1d2a941164ffec321cd76b,conversions
2022-09-07,display_prospecting,3.0622498903518784,311.59593252128786,incrementality,92.36,932561105d21a54d3d1d2a941164ffec321cd76b,revenue
2022-09-07,display_retargeting,4.704654035165695,478.716993637983,incrementality,114.82,932561105d21a54d3d1d2a941164ffec321cd76b,conversions
2022-09-07,display_retargeting,1.5633496101057889,159.07695226065607,incrementality,114.82,932561105d21a54d3d1d2a941164ffec321cd76b,revenue
2022-09-07,google_performance,0,0,incrementality,0,932561105d21a54d3d1d2a941164ffec321cd76b,conversions
2022-09-07,google_performance,0,0,incrementality,0,932561105d21a54d3d1d2a941164ffec321cd76b,revenue
2022-09-07,organicsearch,0.8791373371651618,89.45567089457317,baseline,,932561105d21a54d3d1d2a941164ffec321cd76b,conversions
2022-09-07,organicsearch,0.2606169683643003,26.51879833327833,baseline,,932561105d21a54d3d1d2a941164ffec321cd76b,revenue
2022-09-07,organicsocial,9.41310430728594,957.8202692700161,baseline,,932561105d21a54d3d1d2a941164ffec321cd76b,conversions
2022-09-07,organicsocial,21.79204622796566,2217.426143876751,baseline,,932561105d21a54d3d1d2a941164ffec321cd76b,revenue
2022-09-07,paidsearch_brand,11.571972169988449,1177.493538583687,baseline,1278.62,932561105d21a54d3d1d2a941164ffec321cd76b,conversions
2022-09-07,paidsearch_brand,48.52750041452795,4937.863429184249,baseline,1278.62,932561105d21a54d3d1d2a941164ffec321cd76b,revenue
2022-09-07,paidsearch_dynamic_search_ads_prospecting,4.364527803485383,444.10781602994655,incrementality,167.04,932561105d21a54d3d1d2a941164ffec321cd76b,conversions
2022-09-07,paidsearch_dynamic_search_ads_prospecting,4.081866295878426,415.34589939859615,incrementality,167.04,932561105d21a54d3d1d2a941164ffec321cd76b,revenue
2022-09-07,paidsearch_generic_prospecting,4.00777424849477,407.80674308425984,incrementality,45.22,932561105d21a54d3d1d2a941164ffec321cd76b,conversions
2022-09-07,paidsearch_generic_prospecting,5.426513290467338,552.1690030620055,incrementality,45.22,932561105d21a54d3d1d2a941164ffec321cd76b,revenue
2022-09-07,paidsocial_prospecting,6.505608708329131,661.9711926440767,incrementality,393.760001,932561105d21a54d3d1d2a941164ffec321cd76b,conversions
2022-09-07,paidsocial_prospecting,2.539424679154397,258.39641743860506,incrementality,393.760001,932561105d21a54d3d1d2a941164ffec321cd76b,revenue
2022-09-07,paidsocial_retargeting,0.5199922202034689,52.9112471417205,incrementality,50.150000000000006,932561105d21a54d3d1d2a941164ffec321cd76b,conversions
2022-09-07,paidsocial_retargeting,0.7080203865547576,72.04385027090709,incrementality,50.150000000000006,932561105d21a54d3d1d2a941164ffec321cd76b,revenue
2022-09-07,radio,1.6867940866705693,171.63791174047992,incrementality,71.1,932561105d21a54d3d1d2a941164ffec321cd76b,conversions
2022-09-07,radio,0.4753167744955249,48.36534538170073,incrementality,71.1,932561105d21a54d3d1d2a941164ffec321cd76b,revenue
2022-09-07,tv,13.017132272424035,1324.5442450527246,incrementality,1984.78,932561105d21a54d3d1d2a941164ffec321cd76b,conversions
2022-09-07,tv,44.67104267878309,4545.4537345396775,incrementality,1984.78,932561105d21a54d3d1d2a941164ffec321cd76b,revenue
2022-09-08,affiliate_prospecting,37.96833031709197,4079.43858479065,incrementality,327.525,932561105d21a54d3d1d2a941164ffec321cd76b,conversions
2022-09-08,affiliate_prospecting,34.96245312799854,3756.477546369381,incrementality,327.525,932561105d21a54d3d1d2a941164ffec321cd76b,revenue
2022-09-08,baseline,128.5313869346576,13809.82241881366,baseline,,932561105d21a54d3d1d2a941164ffec321cd76b,conversions
2022-09-08,baseline,19.05129524081836,2046.9319626796128,baseline,,932561105d21a54d3d1d2a941164ffec321cd76b,revenue
2022-09-08,direct,10.783308824147516,1158.5931148818054,baseline,,932561105d21a54d3d1d2a941164ffec321cd76b,conversions
2022-09-08,direct,46.02160146724373,4944.707739092158,baseline,,932561105d21a54d3d1d2a941164ffec321cd76b,revenue
